2016-09-27,2666,宣传易,宣传易,1,0,0,0,0,0
2016-10-18,1013,广点通,亿玛在线,9,6,5,6,0,0
2016-10-01,1013,广点通,观秦,2,1,1,1,0,0
2016-10-18,2686,WIFI推送,天盛,62,0,0,0,0,0
2016-10-15,1013,广点通,亿玛在线,5,3,2,2,0,0
2016-09-29,2135,U9,U9,3,0,0,0,0,0
2016-09-29,2177,wap站93,93,1,0,0,0,0,0
2016-10-16,1346,点锐,点锐,119071,54,47,44,4,70
2016-10-24,2697,玩游,玩游,1,0,0,0,0,0
2016-10-22,1111,UC,观秦,3,0,0,0,0,0
2016-09-26,2135,U9,U9,2,0,0,0,0,0
2016-09-26,2178,wap站Xmob,Xmob,4,0,0,0,0,0
2016-11-02,2693,指奥,指奥,1,0,0,0,0,0
2016-10-31,1354,wap站麒点,麒点,70,0,0,0,0,0
2016-11-10,1168,智汇推,厦门微众,0,1,0,0,0,0
2016-11-06,2690,Aduu,Aduu,13,9,9,9,1,6
2016-11-05,1168,智汇推,真龙,14,4,4,4,0,0
2016-11-07,1513,新浪粉丝通,天擎,1,0,0,0,0,0
2016-11-11,1013,广点通,多盟,497,9,9,9,2,96
2016-11-18,1021,百度DSP,景美,0,7,6,6,1,6
2016-11-20,1717,限免大全,信中元,0,6,6,6,1,6
2016-11-16,1717,限免大全,信中元,0,1,0,0,0,0
2016-11-30,1045,今日头条,宽皓,0,1,1,1,0,0
2016-12-05,2667,yeahmobi,yeahmobi,158864,27,25,27,0,0
2016-12-04,1028,Vungle,Vungle,3015,801,801,822,9,442
2016-12-08,2691,wap多顽,旭升,0,1,1,1,0,0
2016-12-13,1055,Untiy,Mobvista,0,1,1,1,0,0
2016-12-10,2677,applift,大树时代,0,22,18,16,0,0
2016-12-11,2703,OnewayMobi,爱得玩,0,56,55,56,0,0
2016-12-11,2704,世嘉,世嘉,0,3,0,0,0,0
2016-12-11,1185,百度品牌专区,百度品牌专区,0,8,7,5,1,60
2016-12-14,1045,今日头条,轩辕,4,0,0,0,0,0
2016-12-17,1028,Vungle,Vungle,1168,309,303,316,3,18
2016-12-19,1564,百度关键字,景美,0,8,7,7,1,6
2016-12-19,2525,17173,17173,0,2,1,1,0,0
2016-12-19,2715,久邦数码,久邦数码,0,1,1,1,0,0
2016-12-23,2712,mobilda,mobilda,1,122,111,104,4,24
2016-12-26,1564,百度关键字,景美,7,9,7,8,1,42
2016-12-26,1168,智汇推,亿科思奇,0,5,3,4,0,0
2016-07-27,1346,点锐,点锐,121166,211,200,195,8,380
2016-07-28,1168,智汇推,浩趣,1,0,0,0,0,0
2016-07-12,2680,优酷,优酷,0,11,10,10,1,6
2016-07-29,2135,U9,U9,5,0,0,0,0,0
2016-07-16,1343,短信,之行传媒,3,0,0,0,0,0
2016-07-20,2156,流量劫持,掌握,1,0,0,0,0,0
2016-07-15,2119,超好玩,浩趣,169,6,6,5,0,0
2016-08-31,2674,舜飞A02,舜飞A02,1667,2,2,2,0,0
2016-07-17,1415,百思不得姐,侠客行,2,0,0,0,0,0
2016-08-05,2119,超好玩,浩趣,1,0,0,0,0,0
2016-08-04,1358,Xmob,信中元,1,0,0,0,0,0
2016-08-04,1478,Mediamob,掌握,4,28,27,28,0,0
2016-08-07,2088,游民星空,浩趣,13,0,0,0,0,0
2016-08-07,1025,Taptica,大树时代,17938,0,0,0,0,0
2016-08-17,2176,wap站巨鲨,巨鲨,56950,93,88,84,5,30
2016-08-11,1111,UC,观秦,5,0,0,0,0,0
2016-08-16,2220,搞趣,信中元,4,2,2,2,0,0
2016-08-16,1487,微博,微博,11,0,0,0,0,0
2016-08-08,2175,wap站果盟,果盟,7375,5,5,5,1,98
2016-08-19,2677,applift,大树时代,14978,14,9,9,0,0
2016-08-08,2135,U9,U9,4,0,0,0,0,0
2016-08-10,2671,supersonic,大树时代,358,3,3,3,0,0
2016-08-19,1013,广点通,观秦,1,0,0,0,0,0
2016-08-13,1891,神马关键字,景美,30,8,5,5,0,0
2016-08-27,2664,targetmedia,大树时代,33,0,0,0,0,0
2016-08-25,1346,点锐,点锐,83485,224,202,196,9,194
2016-08-25,2177,wap站93,93,2,0,0,0,0,0
2016-09-12,2123,游戏狗,浩趣,4,0,0,0,0,0
2016-09-03,1021,百度DSP,紫博蓝,3,0,0,0,0,0
2016-09-10,1346,点锐,点锐,105772,260,260,246,10,184
2016-09-10,2220,搞趣,信中元,5,1,1,1,0,0
2016-09-10,2232,掌游宝,信中元,1,0,0,0,0,0
2016-09-11,1045,今日头条,艾德思奇,0,1,1,1,0,0
2016-09-05,2674,舜飞A02,舜飞A02,283,0,0,0,0,0
2016-09-20,1891,神马关键字,景美,3,1,1,1,0,0
2016-09-21,1346,点锐,点锐,27,0,0,0,0,0
2016-09-15,2677,applift,大树时代,3,0,0,0,0,0
2016-09-22,2425,聚点,聚点,12,0,0,0,0,0
2016-11-01,1346,点锐,点锐,17,0,0,0,0,0
2016-11-01,2674,舜飞A02,舜飞A02,106,0,0,0,0,0
2016-10-19,2135,U9,U9,3,0,0,0,0,0
2016-10-06,1564,百度关键字,景美,1,0,0,0,0,0
2016-10-03,2114,安趣,睿晟,2,0,0,0,0,0
2016-10-03,2677,applift,大树时代,1,0,0,0,0,0
2016-10-10,2131,魔方,浩趣,3,0,0,0,0,0
2016-09-28,1564,百度关键字,景美,2,0,0,0,0,0
2016-10-14,2693,指奥,指奥,1,0,0,0,0,0
2016-10-25,2135,U9,U9,2,0,0,0,0,0
2016-10-26,1185,百度品牌专区,百度品牌专区,36,5,4,4,0,0
2016-10-18,1513,新浪粉丝通,天擎,29,3,3,3,0,0
2016-10-01,1013,广点通,多盟,28,26,20,25,0,0
2016-10-15,1058,网易新闻客户端,共和盛世,1,1,0,0,0,0
2016-10-08,1891,神马关键字,景美,7,1,1,1,0,0
2016-10-02,2689,applovin,appcoach,0,19,18,19,2,424
2016-10-20,1156,百度贴吧,多盟,1,0,0,0,0,0
2016-10-31,1717,限免大全,信中元,6,4,2,3,0,0
2016-09-26,1407,Loopme,掌握,2,0,0,0,0,0
2016-11-06,2674,舜飞A02,舜飞A02,110,0,0,0,0,0
2016-11-05,2674,舜飞A02,舜飞A02,96,1,1,1,0,0
2016-11-05,2704,世嘉,世嘉,1927,18,18,18,6,88
2016-11-07,2176,wap站巨鲨,巨鲨,8,0,0,0,0,0
2016-11-09,2704,世嘉,世嘉,0,111,111,111,0,0
2016-11-09,1362,Glispa,大树时代,185,0,0,0,0,0
2016-11-17,1168,智汇推,厦门微众,0,5,5,5,0,0
2016-11-17,1407,Loopme,掌握,0,90,88,88,1,6
2016-11-18,1229,陌陌,腾众,0,11,8,9,1,36
2016-11-15,2711,promoadx,promoadx,0,4,4,4,0,0
2016-11-20,2712,mobilda,mobilda,0,47,43,43,1,6
2016-11-24,1407,Loopme,掌握,0,14,14,14,0,0
2016-11-25,1045,今日头条,米迪,100,0,0,0,0,0
2016-11-23,1168,智汇推,真龙,0,1,1,1,0,0
2016-11-30,1028,Vungle,Vungle,1317,245,244,246,5,708
2016-12-01,1562,懒人听书,指尖,5,0,0,0,0,0
2016-12-12,1028,Vungle,Vungle,1967,382,382,388,11,774
2016-12-17,1045,今日头条,米迪,3,0,0,0,0,0
2016-12-20,1407,Loopme,掌握,0,11,11,11,0,0
2016-12-19,2667,yeahmobi,yeahmobi,213720,9,9,9,0,0
2016-12-18,1045,今日头条,多盟,847,25,25,25,1,6
2016-12-25,2719,CroboGmbh,爱得玩,20,15,13,13,0,0
2016-07-21,1415,百思不得姐,侠客行,108,5,1,4,1,6
2016-07-21,1510,微信朋友圈,微信朋友圈,97,9,9,9,0,0
2016-07-17,1013,广点通,多盟,8574,374,355,404,13,200
2016-07-16,1888,酷狗,双行线,17024,1021,976,1016,56,2350
2016-07-15,1756,搜狗关键字,景美,20,3,3,3,0,0
2016-07-25,1717,限免大全,信中元,39,24,22,22,0,0
2016-07-18,1287,捞月狗,捞月狗,5,0,0,0,0,0
2016-07-18,2104,18183,浩趣,4,0,0,0,0,0
2016-08-02,1888,酷狗,双行线,12,0,0,0,0,0
2016-07-23,2232,掌游宝,信中元,4,0,0,0,0,0
2016-07-25,1229,陌陌,广州佳益,1,0,0,0,0,0
2016-08-04,2214,游道易,信中元,9,2,2,2,0,0
2016-08-17,1407,Loopme,掌握,8929,70,46,46,0,0
2016-08-17,2131,魔方,浩趣,3,0,0,0,0,0
2016-08-20,2131,魔方,浩趣,2,0,0,0,0,0
2016-08-14,1168,智汇推,浩趣,1,0,0,0,0,0
2016-08-14,2666,宣传易,宣传易,6,0,0,0,0,0
2016-08-31,2177,wap站93,93,3,0,0,0,0,0
2016-08-19,2177,wap站93,93,9,0,0,0,0,0
2016-08-10,2175,wap站果盟,果盟,9343,7,6,7,0,0
2016-08-09,1407,Loopme,掌握,6,0,0,0,0,0
2016-08-29,2298,触享,触享,90,0,0,0,0,0
2016-08-23,1407,Loopme,掌握,63807,107,92,91,3,20
2016-08-24,1343,短信,紫龙,1,0,0,0,0,0
2016-08-24,1484,Fyber,掌握,1,0,0,0,0,0
2016-09-01,2114,安趣,睿晟,1,0,0,0,0,0
2016-09-12,2673,adwords,mobvista,1,0,0,0,0,0
2016-09-09,2099,游戏多,浩趣,1,0,0,0,0,0
2016-09-11,1045,今日头条,宽皓,3,0,0,0,0,0
2016-09-13,2425,聚点,聚点,11,0,0,0,0,0
2016-09-04,2668,iqu,大树时代,5,0,0,0,0,0
2016-09-24,2131,魔方,浩趣,4,0,0,0,0,0
2016-09-24,1168,智汇推,浩趣,1,0,0,0,0,0
2016-09-25,1013,广点通,多盟,5588,21,13,15,0,0
2016-09-17,2686,WIFI推送,天盛,36200,9,9,8,0,0
2016-09-15,2227,快乐合不拢嘴,信中元,3,0,0,0,0,0
2016-09-22,1513,新浪粉丝通,天擎,1025,19,19,19,0,0
2016-09-14,2677,applift,大树时代,3,0,0,0,0,0
2016-09-16,2176,wap站巨鲨,巨鲨,1,0,0,0,0,0
2016-11-01,1028,Vungle,Vungle,414,104,104,109,6,358
2016-10-04,2664,targetmedia,大树时代,7,0,0,0,0,0
2016-10-11,2220,搞趣,信中元,1,1,1,1,0,0
2016-10-11,1505,紫龙官网,紫龙互娱,4,0,0,0,0,0
2016-10-03,1354,wap站麒点,麒点,157,1,1,1,0,0
2016-10-03,2178,wap站Xmob,Xmob,6,0,0,0,0,0
2016-10-25,1481,Helium,大树时代,73950,13,10,13,0,0
2016-09-27,1013,广点通,亿玛在线,8,7,6,7,1,6
2016-10-13,2693,指奥,指奥,6,0,0,0,0,0
2016-10-13,2227,快乐合不拢嘴,信中元,2,0,0,0,0,0
2016-10-18,2104,18183,浩趣,1,0,0,0,0,0
2016-10-01,2131,魔方,浩趣,6,0,0,0,0,0
2016-10-23,2425,聚点,聚点,4,0,0,0,0,0
2016-10-15,1346,点锐,点锐,103990,44,41,40,2,12
2016-09-29,2671,supersonic,大树时代,0,3,1,1,0,0
2016-10-16,1256,网易有道DSP,紫博蓝,1,0,0,0,0,0
2016-10-20,2104,18183,浩趣,3,0,0,0,0,0
2016-10-31,2178,wap站Xmob,Xmob,117281,60,50,52,1,64
2016-09-26,2677,applift,大树时代,2,0,0,0,0,0
2016-10-12,1513,新浪粉丝通,天擎,935,25,23,23,0,0
2016-11-02,1407,Loopme,掌握,0,65,63,66,1,6
2016-11-02,1256,网易有道DSP,紫博蓝,1,0,0,0,0,0
2016-11-06,1891,神马关键字,景美,4,1,1,1,0,0
2016-11-10,1362,Glispa,大树时代,100,0,0,0,0,0
2016-11-05,1185,百度品牌专区,百度品牌专区,37,9,9,9,0,0
2016-11-12,1028,Vungle,Vungle,720,191,191,192,2,30
2016-11-03,1407,Loopme,掌握,0,78,75,79,0,0
2016-11-12,2690,Aduu,Aduu,1,0,0,0,0,0
2016-11-20,1028,Vungle,Vungle,965,276,276,285,5,30
2016-11-23,2703,OnewayMobi,爱得玩,0,85,85,85,1,198
2016-12-01,2677,applift,大树时代,0,27,25,20,0,0
2016-12-12,1013,广点通,亨利嘉业,2,0,0,0,0,0
2016-12-15,1055,Untiy,Mobvista,0,38,38,38,2,14
2016-12-18,2715,久邦数码,久邦数码,0,1,1,1,0,0
2016-12-19,1562,懒人听书,指尖,4,0,0,0,0,0
2016-07-21,1156,百度贴吧,宽皓,1095,48,48,53,3,18
2016-07-31,2114,安趣,睿晟,11,0,0,0,0,0
2016-07-21,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-07-23,1013,广点通,多盟,5894,326,303,334,18,378
2016-07-23,1048,Mobvista,Mobvista,491026,783,724,722,36,1486
2016-07-28,1168,智汇推,灵动,93,22,22,22,1,6
2016-07-17,1045,今日头条,宽皓,183,72,72,73,6,190
2016-07-30,1048,Mobvista,Mobvista,459178,578,535,517,20,658
2016-07-22,1168,智汇推,观秦,38,0,0,0,0,0
2016-07-22,1400,Matomy,大树时代,53586,97,88,91,8,300
2016-07-29,1168,智汇推,灵动,106,42,42,43,1,6
2016-07-29,1491,广州伊讯,广州伊讯,24415,30,28,26,1,104
2016-07-19,1058,网易新闻客户端,共和盛世,9768,265,257,264,25,364
2016-07-19,1111,UC,多盟,731,32,30,30,0,0
2016-07-19,1513,新浪粉丝通,天拓,1911,570,557,577,48,1568
2016-07-19,2176,wap站巨鲨,巨鲨,192370,206,191,193,12,1480
2016-07-19,2214,游道易,信中元,1328,15,15,15,2,12
2016-07-13,1400,Matomy,大树时代,29219,58,53,51,3,26
2016-07-30,1919,新浪扶翼,天拓,147,1,1,1,1,6
2016-07-20,1048,Mobvista,Mobvista,392515,538,513,512,39,6704
2016-07-20,1111,UC,观秦,792,86,83,84,8,310
2016-07-20,1168,智汇推,厦门微众,4855,119,116,117,12,428
2016-07-18,1229,陌陌,广州佳益,1114,8,8,8,0,0
2016-07-18,2114,安趣,睿晟,383,6,4,4,0,0
2016-07-25,1045,今日头条,宽皓,59,25,25,26,0,0
2016-07-25,1111,UC,多盟,284,11,10,10,0,0
2016-07-25,1513,新浪粉丝通,天拓,1797,573,557,572,33,702
2016-08-02,1168,智汇推,灵动,90,32,32,34,3,86
2016-07-23,2123,游戏狗,浩趣,5,0,0,0,0,0
2016-07-23,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-07-31,1505,紫龙官网,紫龙互娱,25,0,0,0,0,0
2016-07-15,1025,Taptica,大树时代,3,0,0,0,0,0
2016-07-24,1513,新浪粉丝通,天拓,2557,846,826,847,49,1248
2016-07-24,2220,搞趣,信中元,88,12,12,12,1,6
2016-08-03,1013,广点通,多盟,6038,480,437,451,17,532
2016-08-03,1021,百度DSP,紫博蓝,8844,14,14,14,1,6
2016-08-03,1266,搜狐汇算,掌握,16,0,0,0,0,0
2016-07-24,1045,今日头条,多盟,671,255,247,258,21,1744
2016-08-05,1505,紫龙官网,紫龙互娱,26,0,0,0,0,0
2016-08-06,1185,百度品牌专区,景美,1168,222,139,189,12,166
2016-08-14,1891,神马关键字,景美,28,9,6,8,2,376
2016-08-20,1111,UC,乐思,447,11,10,10,0,0
2016-08-17,2664,targetmedia,大树时代,82,0,0,0,0,0
2016-08-11,2176,wap站巨鲨,巨鲨,41432,28,25,25,2,28
2016-08-31,2664,targetmedia,大树时代,22,0,0,0,0,0
2016-08-11,2178,wap站Xmob,Xmob,39731,38,35,28,2,764
2016-08-18,1045,今日头条,宽皓,53,14,14,16,0,0
2016-08-18,2425,聚点,聚点,134,1,1,1,1,6
2016-08-21,1756,搜狗关键字,景美,48,7,3,4,1,6
2016-08-19,2178,wap站Xmob,Xmob,13,0,0,0,0,0
2016-08-19,2425,聚点,聚点,78,0,0,0,0,0
2016-08-08,1564,百度关键字,景美,144,7,5,6,0,0
2016-08-08,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-08-15,1491,广州伊讯,广州伊讯,3,0,0,0,0,0
2016-08-09,1021,百度DSP,紫博蓝,11589,9,7,6,1,110
2016-08-09,1111,UC,观秦,1592,11,11,11,1,14
2016-08-09,1756,搜狗关键字,景美,36,2,2,1,0,0
2016-08-29,1045,今日头条,艾德思奇,17,2,2,2,0,0
2016-08-29,2131,魔方,浩趣,4,0,0,0,0,0
2016-08-29,2227,快乐合不拢嘴,信中元,5,0,0,0,0,0
2016-08-13,1362,Glispa,大树时代,192723,98,72,69,1,358
2016-08-12,2099,游戏多,浩趣,1,0,0,0,0,0
2016-08-26,1891,神马关键字,景美,19,2,2,2,0,0
2016-08-26,1185,百度品牌专区,景美,207,38,23,30,1,42
2016-08-23,1168,智汇推,灵动,109,38,38,38,2,12
2016-08-23,1343,短信,之行传媒,1,0,0,0,0,0
2016-08-27,1168,智汇推,真龙,93,16,14,13,0,0
2016-08-26,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-08-26,1354,wap站麒点,麒点,243,1,1,1,0,0
2016-08-26,2669,舜飞CPA,舜飞CPA,2,0,0,0,0,0
2016-08-26,2682,cpmstar,大树时代,16,0,0,0,0,0
2016-08-24,1513,新浪粉丝通,天拓,6661,843,808,822,24,1078
2016-08-23,1111,UC,观秦,651,35,35,35,3,310
2016-08-23,1156,百度贴吧,多盟,419,10,10,10,3,48
2016-09-02,1111,UC,多盟,162,4,4,4,2,48
2016-09-02,1562,懒人听书,指尖,9,0,0,0,0,0
2016-09-02,1185,百度品牌专区,百度品牌专区,47,5,5,5,0,0
2016-08-22,2666,宣传易,宣传易,3,0,0,0,0,0
2016-08-25,1048,Mobvista,Mobvista,327956,563,519,512,23,596
2016-08-25,1111,UC,乐思,480,78,75,77,6,418
2016-08-25,1756,搜狗关键字,景美,51,4,1,2,0,0
2016-08-25,2298,触享,触享,58,1,1,1,0,0
2016-08-25,2178,wap站Xmob,Xmob,14,0,0,0,0,0
2016-08-28,2220,搞趣,信中元,4,0,0,0,0,0
2016-08-28,1111,UC,观秦,320,15,14,15,0,0
2016-09-01,1691,舜飞,舜飞,1,0,0,0,0,0
2016-09-12,1156,百度贴吧,多盟,3,0,0,0,0,0
2016-09-03,1513,新浪粉丝通,灵动,5677,876,876,901,23,538
2016-09-03,2176,wap站巨鲨,巨鲨,4,0,0,0,0,0
2016-09-03,2298,触享,触享,8,0,0,0,0,0
2016-09-06,1168,智汇推,厦门微众,1006,18,18,20,1,6
2016-09-06,1111,UC,观秦,576,26,26,27,1,134
2016-09-06,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-09-10,1513,新浪粉丝通,天拓,3278,390,390,402,17,338
2016-09-10,1415,百思不得姐,侠客行,1,0,0,0,0,0
2016-09-08,1888,酷狗,双行线,2,0,0,0,0,0
2016-09-13,2680,优酷,优酷,35,1,1,1,0,0
2016-09-05,1168,智汇推,厦门微众,1,0,0,0,0,0
2016-09-24,1562,懒人听书,指尖,6,0,0,0,0,0
2016-09-25,1346,点锐,点锐,40,0,0,0,0,0
2016-09-23,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-09-17,1481,Helium,大树时代,1,0,0,0,0,0
2016-09-17,2671,supersonic,大树时代,1,28,26,26,0,0
2016-09-15,1185,百度品牌专区,景美,314,54,30,48,3,138
2016-09-15,1362,Glispa,大树时代,5,0,0,0,0,0
2016-09-22,1168,智汇推,浩趣,1,0,0,0,0,0
2016-09-22,1562,懒人听书,指尖,6,0,0,0,0,0
2016-09-16,1111,UC,观秦,12,1,1,1,0,0
2016-09-16,2104,18183,浩趣,2,0,0,0,0,0
2016-09-16,2123,游戏狗,浩趣,2,0,0,0,0,0
2016-11-01,1111,UC,多盟,707,52,32,39,3,18
2016-11-01,1111,UC,乐思,295,19,12,18,1,6
2016-11-01,1491,广州伊讯,广州伊讯,1,0,0,0,0,0
2016-11-01,2680,优酷,优酷,14,0,0,0,0,0
2016-10-29,1229,陌陌,腾众,11,2,2,2,1,174
2016-10-29,2123,游戏狗,浩趣,4,0,0,0,0,0
2016-11-01,1013,广点通,多盟,1,0,0,0,0,0
2016-11-01,1045,今日头条,米迪,2,0,0,0,0,0
2016-10-04,1045,今日头条,米迪,278,21,20,22,2,12
2016-10-04,2178,wap站Xmob,Xmob,4,0,0,0,0,0
2016-10-19,1168,智汇推,观秦,1,0,0,0,0,0
2016-10-19,1266,搜狐汇算,睿道,5,0,0,0,0,0
2016-10-11,1058,网易新闻客户端,共和盛世,450,2,2,2,1,6
2016-10-11,1185,百度品牌专区,景美,282,48,29,39,2,12
2016-10-11,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-10-11,2686,WIFI推送,天盛,71,0,0,0,0,0
2016-10-06,1168,智汇推,亿科思奇,34,15,15,17,1,6
2016-10-07,2178,wap站Xmob,Xmob,3,0,0,0,0,0
2016-10-07,2684,STP,STP,2,0,0,0,0,0
2016-10-10,1045,今日头条,多盟,749,34,26,30,1,104
2016-10-10,1045,今日头条,天擎,380,10,9,10,0,0
2016-10-10,1045,今日头条,米迪,1382,89,72,74,6,572
2016-10-10,1058,网易新闻客户端,共和盛世,1,0,0,0,0,0
2016-10-10,1256,网易有道DSP,紫博蓝,167,1,1,1,0,0
2016-09-28,2680,优酷,优酷,42,0,0,0,0,0
2016-10-23,1168,智汇推,多盟,29,9,7,8,0,0
2016-10-25,1045,今日头条,多盟,391,9,9,9,1,6
2016-10-25,1045,今日头条,亿科思奇,2188,51,51,50,0,0
2016-10-14,2425,聚点,聚点,8,0,0,0,0,0
2016-10-26,2693,指奥,指奥,1663,16,16,16,3,18
2016-10-26,1256,网易有道DSP,观秦,1,0,0,0,0,0
2016-10-26,2686,WIFI推送,天盛,11,0,0,0,0,0
2016-10-27,1415,百思不得姐,侠客行,7,0,0,0,0,0
2016-10-28,2700,Rocket10,掌握,19027,55,53,52,1,54
2016-10-13,1045,今日头条,亿科思奇,524,19,14,15,1,36
2016-10-13,2176,wap站巨鲨,巨鲨,41355,22,19,21,1,6
2016-09-27,1111,UC,观秦,81,3,3,3,0,0
2016-10-28,2135,U9,U9,1,0,0,0,0,0
2016-09-27,1407,Loopme,掌握,1,0,0,0,0,0
2016-10-18,1111,UC,观秦,122,2,2,2,0,0
2016-10-01,1111,UC,乐思,280,12,12,12,0,0
2016-10-18,1045,今日头条,亿科思奇,1343,42,34,34,0,0
2016-10-01,2177,wap站93,93,2,0,0,0,0,0
2016-10-01,2664,targetmedia,大树时代,9,0,0,0,0,0
2016-10-18,2135,U9,U9,2,0,0,0,0,0
2016-10-05,1354,wap站麒点,麒点,161,0,0,0,0,0
2016-10-05,1400,Matomy,大树时代,1,0,0,0,0,0
2016-10-08,1513,新浪粉丝通,天拓,668,74,74,75,6,154
2016-09-29,1021,百度DSP,紫博蓝,2,0,0,0,0,0
2016-10-16,1048,Mobvista,Mobvista,2221968,603,524,562,30,790
2016-10-21,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-10-02,1111,UC,观秦,46,3,3,4,0,0
2016-10-02,1111,UC,乐思,449,30,30,31,2,56
2016-10-16,1266,搜狐汇算,睿道,852,5,5,5,1,6
2016-10-02,1045,今日头条,天擎,396,9,8,9,0,0
2016-10-20,1045,今日头条,多盟,376,10,7,7,0,0
2016-10-20,1111,UC,多盟,854,66,51,51,1,6
2016-10-24,2691,wap多顽,旭升,130971,84,73,67,2,110
2016-10-02,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-10-20,2697,玩游,玩游,8,0,0,0,0,0
2016-10-22,1048,Mobvista,Mobvista,2511578,701,628,641,25,368
2016-10-22,1346,点锐,点锐,101835,54,45,52,1,24
2016-09-30,1025,Taptica,Taptica,2,0,0,0,0,0
2016-10-31,2693,指奥,指奥,6,0,0,0,0,0
2016-09-26,1013,广点通,多盟,2204,7,7,8,0,0
2016-11-02,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-10-31,2692,六度游迅,易动,1,0,0,0,0,0
2016-11-08,1562,懒人听书,指尖,1,0,0,0,0,0
2016-11-06,1354,wap站麒点,麒点,107,0,0,0,0,0
2016-11-06,2177,wap站93,93,4,0,0,0,0,0
2016-11-04,1168,智汇推,真龙,27,1,0,1,0,0
2016-11-05,1111,UC,多盟,1682,111,81,108,6,1002
2016-11-05,1513,新浪粉丝通,天拓,1071,145,129,134,5,34
2016-11-09,1513,新浪粉丝通,灵动,0,5,4,5,0,0
2016-11-12,1048,Mobvista,Mobvista,2984476,539,521,554,25,702
2016-11-12,1111,UC,乐思,0,47,44,44,0,0
2016-11-12,1168,智汇推,响当当,0,4,4,4,0,0
2016-11-03,1045,今日头条,慧推,247,12,12,12,0,0
2016-11-03,1266,搜狐汇算,掌握,15,0,0,0,0,0
2016-11-03,2123,游戏狗,浩趣,4,0,0,0,0,0
2016-11-03,1168,智汇推,真龙,33,0,0,0,0,0
2016-11-17,1058,网易新闻客户端,共和盛世,0,21,19,22,2,428
2016-11-17,1111,UC,多盟,0,140,84,132,4,54
2016-11-15,1111,UC,多盟,0,166,103,146,9,146
2016-11-21,1513,新浪粉丝通,天拓,0,159,148,155,5,100
2016-11-18,1776,Appcoach,appcoach,0,76,55,69,0,0
2016-11-20,2703,OnewayMobi,爱得玩,0,89,89,89,3,18
2016-11-19,1111,UC,乐思,0,21,21,21,1,6
2016-11-22,1168,智汇推,响当当,0,5,5,5,0,0
2016-11-22,1513,新浪粉丝通,扶翼,0,77,68,70,4,54
2016-11-22,2667,yeahmobi,yeahmobi,1441313,235,218,238,15,366
2016-11-16,1045,今日头条,慧推,344,17,17,18,1,6
2016-11-16,1513,新浪粉丝通,天拓,0,194,184,192,8,72
2016-11-27,1513,新浪粉丝通,扶翼,0,34,29,30,2,128
2016-11-27,1185,百度品牌专区,百度品牌专区,0,7,6,7,2,64
2016-11-29,1045,今日头条,畅娱,47,1,1,1,0,0
2016-11-26,1058,网易新闻客户端,共和盛世,0,4,4,4,0,0
2016-11-26,1717,限免大全,信中元,0,8,5,8,0,0
2016-11-24,2667,yeahmobi,yeahmobi,1623016,244,225,265,21,1412
2016-11-29,1513,新浪粉丝通,新启成,0,5,4,3,0,0
2016-11-28,1513,新浪粉丝通,天拓,0,133,122,131,6,232
2016-11-25,2698,慧推,慧推,607,16,16,16,1,6
2016-11-23,1045,今日头条,轩辕,796,20,19,19,0,0
2016-11-30,1168,智汇推,厦门微众,0,12,9,9,1,6
2016-12-01,1407,Loopme,掌握,0,9,8,8,0,0
2016-12-02,1045,今日头条,亨利嘉业,11,0,0,0,0,0
2016-12-03,1513,新浪粉丝通,灵动,0,2,2,3,0,0
2016-12-03,1185,百度品牌专区,景美,0,128,77,98,10,1188
2016-12-06,1513,新浪粉丝通,天拓,0,263,232,243,13,226
2016-12-06,2667,yeahmobi,yeahmobi,209997,20,20,21,3,18
2016-12-07,1111,UC,多盟,0,119,48,99,5,106
2016-12-07,1513,新浪粉丝通,厦门龙商,0,258,239,249,6,998
2016-12-06,1045,今日头条,亿科思奇,137,0,0,0,0,0
2016-12-05,2698,慧推,慧推,138,2,2,2,0,0
2016-12-08,1407,Loopme,掌握,0,33,32,33,0,0
2016-12-08,1513,新浪粉丝通,天拓,0,102,94,97,5,134
2016-12-08,1891,神马关键字,景美,0,1,1,0,0,0
2016-12-13,2519,爱奇艺,云锐,0,299,274,294,13,374
2016-12-12,1111,UC,多盟,0,50,26,43,8,104
2016-12-10,1045,今日头条,点我,297,11,11,12,1,6
2016-12-10,1513,新浪粉丝通,天拓,0,191,165,175,11,456
2016-12-10,1513,新浪粉丝通,厦门龙商,0,1588,1500,1551,32,702
2016-12-10,1513,新浪粉丝通,扶翼,0,17,16,17,1,60
2016-12-10,1513,新浪粉丝通,新启成,0,106,96,97,4,114
2016-12-16,2703,OnewayMobi,爱得玩,0,9,9,9,0,0
2016-12-21,2665,adcolony,欧朋,0,1,1,1,0,0
2016-12-21,1513,新浪粉丝通,厦门龙商,0,648,626,639,12,1786
2016-12-19,1513,新浪粉丝通,天拓,0,370,353,355,14,406
